,star_key
10222,8.16357_54.65459
10223,48.35226_49.78376
10225,41.4676_-64.32069
10227,38.8217_55.70322
10228,38.12302_52.70409
10232,15.6065_60.71552
10233,50.34589_52.69211
10234,8.98987_65.02603
10235,43.61065_52.07103
10237,53.1963_51.8845
10238,53.09897_50.49904
10239,31.90219_45.50016
10240,42.43661_71.75309
10241,14.64012_50.93643
10242,51.98884_54.86562
10243,23.46689_45.01033
10244,19.27864_57.51423
10245,34.37696_56.42149
10247,333.57872_-55.37898
10248,28.28257_52.05392
10249,28.16355_55.18597
10250,34.69789_64.35638
10251,4.24934_58.67925
10252,6.51942_63.31941
10253,6.30891_62.54312
10255,48.42342_61.90783
10257,14.11949_65.67904
10259,26.29942_54.56844
10262,45.59837_43.1838
10263,56.14333_41.06435
10269,337.50083_-31.92436
10270,34.55596_38.47882
10271,38.36157_41.01343
10272,37.13241_40.89125
10273,38.30808_30.36045
10275,54.48089_33.0799
10277,56.81434_30.1495
10278,50.80115_33.07813
10279,288.67542_60.67095
10282,325.20164_84.33376
10283,277.47808_85.23332
10285,349.79633_75.01786
10288,325.32505_68.8072
10289,340.90965_69.09193
10294,318.0498_68.05247
10295,5.42065_77.88007
10296,3.0218_66.65052
10297,359.74117_61.55409
10298,279.26247_40.01869
10299,274.70125_45.17222
10300,291.16239_55.47303
10301,224.87286_46.9601
10305,42.15519_62.18926
10306,266.76733_57.22666
10307,56.39061_37.11228
10309,44.29295_33.31266
10310,37.89324_34.36892
10312,35.80732_56.57001
10313,320.05429_-51.30997
10314,44.33887_76.5514
10318,39.00652_25.58846
10319,32.29411_40.40194
10320,312.32708_70.7966
10321,207.87422_84.07162
10323,85.66321_35.18571
10324,88.88623_-57.29074
10325,76.85128_36.27508
10326,94.79296_73.82757
10327,188.3547_84.67896
10332,66.37014_46.3659
10333,65.87623_35.49511
10334,277.92519_82.30595
10338,88.47597_30.44604
10339,93.3189_63.68501
10340,89.93485_33.50697
10342,88.36905_37.33941
10345,348.60753_76.93432
10346,45.95647_83.58743
10348,259.01725_72.16118
10349,259.01725_72.16118
10351,130.96939_86.2284
10352,91.87205_66.8577
10353,64.64849_52.86503
10354,61.7216_58.46545
10356,65.46958_57.81721
10364,65.97965_27.82237
10366,68.59395_43.03704
10369,75.79781_41.78578
10370,257.78508_56.6589
10371,16.77869_-75.19894
10372,284.41568_53.50902
10373,272.40412_86.86034
10376,90.30834_34.77309
10377,97.74871_66.3606
10378,21.92174_72.29662
10379,65.28065_48.81983
10384,126.08862_42.10474
10386,111.55935_32.38382
10388,114.93286_28.12015
10396,124.26943_-63.2134
10398,124.44666_51.01037
10401,113.18424_33.83502
10402,79.0735_79.73773
10403,105.08333_56.82419
10408,117.02677_50.22515
10409,110.38803_58.26811
10411,116.7972_68.47668
10412,127.0326_56.42753
10413,97.63664_29.67227
10414,117.47937_27.36313
10415,117.47937_27.36313
10417,120.61168_64.79715
10418,278.39991_58.20553
10424,110.16852_37.14059
10426,118.88176_54.5966
10429,43.43446_69.10134
10432,240.17248_83.25866
10433,55.45903_-62.76727
10434,55.45903_-62.76727
10435,55.45903_-62.76727
10436,55.45903_-62.76727
10437,55.45903_-62.76727
10440,257.32887_71.87667
10441,257.74733_71.8722
10448,282.73723_64.41947
10449,282.73723_64.41947
10450,282.73723_64.41947
10451,124.53286_-68.31447
10452,124.53286_-68.31447
10453,124.53286_-68.31447
10455,243.48885_63.53353
10458,252.46984_61.17358
10464,354.74158_75.68523
10465,326.85166_62.75382
10466,115.00347_-72.20568
10473,148.64312_40.38794
10477,20.43843_-46.71472
10478,141.36795_50.90887
10479,155.68146_50.12871
10480,156.8377_34.39095
10482,133.14684_28.32982
10483,148.16193_35.11101
10485,164.77729_40.98372
10486,151.80703_46.11488
10487,136.77764_46.67242
10489,7.30201_-30.45412
10490,7.30201_-30.45412
10491,7.30201_-30.45412
10492,7.30201_-30.45412
10493,7.30201_-30.45412
10496,213.07877_74.41179
10497,213.07877_74.41179
10502,141.72109_61.699
10504,160.22923_35.91335
10505,142.74341_26.54
10506,44.26201_-56.19187
10507,161.42778_69.20078
10508,260.76289_63.11074
10510,164.85634_-56.62356
10512,184.3669_19.83999
10514,162.7767_25.64106
10515,162.7767_25.64106
10516,211.09394_46.51928
10517,211.09394_46.51928
10518,167.23292_34.30302
10520,171.27494_41.02802
10521,175.5756_23.02703
10527,166.11815_30.45858
10531,171.59704_28.05654
10532,183.36604_23.05569
10533,352.17254_-34.49141
10534,188.2662_44.91537
10535,188.92236_27.21438
10539,286.59298_56.62931
10541,276.37929_63.4881
10542,257.13945_78.58706
10545,267.52022_54.63613
10547,187.68672_27.452
10550,196.21972_63.75326
10551,197.73123_61.74485
10553,292.45882_62.52919
10554,191.98153_9.74942
10557,21.6503_-72.74887
10558,226.18125_38.60538
10561,205.45425_-0.12817
10565,245.90792_54.69008
10566,245.90792_54.69008
10570,117.6574_-70.53346
10571,195.98184_30.64014
10572,213.14386_47.01478
10573,201.96266_9.03064
10575,209.38864_43.49331
10577,257.95496_54.52785
10580,204.44001_48.25012
10586,211.45935_16.99237
10588,205.35395_17.68687
10589,234.09914_57.89074
10593,51.75019_-63.50017
10594,51.75019_-63.50017
10597,264.26302_53.02128
10599,284.4439_69.57084
10602,295.55888_59.58913
10607,251.2357_77.34404
10615,249.51998_77.7564
10620,110.36968_-45.56774
10622,134.08925_-12.93064
10624,304.66522_66.15595
10627,156.25003_-60.57514
10637,48.37042_75.26838
10638,48.37042_75.26838
10639,144.5553_23.54675
10640,299.42685_40.14335
10641,36.77581_-50.28442
10642,67.41858_-28.19722
10644,180.20879_-46.13642
10645,68.13648_-38.9683
10647,188.38643_-10.14621
10648,168.29291_-17.65778
10649,199.43374_-47.23758
10650,4.14635_-10.97642
10652,359.90087_-35.03134
10653,170.32432_-22.38818
10654,61.6578_-25.34967
10655,126.33782_-11.50099
10657,103.51736_-27.05042
10658,108.4524_-33.43735
10660,296.68844_-63.56565
10661,167.58282_-58.98298
10662,195.79402_-41.38486
10663,357.8792_-39.90712
10664,200.63486_-44.68884
10665,209.51701_-30.34815
10666,112.41922_-29.93792
10667,114.28338_-32.75542
10668,147.58007_-66.11392
10669,135.4163_-20.72037
10670,89.5989_-30.8118
10671,163.78885_-0.73707
10673,176.62832_-33.86008
10674,358.66888_-37.62822
10675,223.65872_-38.74455
10676,171.84505_-44.0887
10679,215.12276_-31.20207
10680,141.92064_-19.34765
10682,116.37072_-52.38326
10684,177.49482_-63.94907
10687,95.10205_-66.40047
10688,122.61813_-65.85238
10690,159.58006_-61.28979
10693,156.73847_-60.66522
10694,88.07132_-70.92031
10696,24.60514_-55.772
10697,189.8101_-69.54201
10699,154.99622_-79.8026
10700,215.14557_-41.98332
10702,206.10508_-40.3364
10706,166.08598_-67.99183
10710,228.62911_-43.38708
10711,221.3435_-54.76115
10713,223.15195_-61.56868
10717,222.33357_-60.08026
10720,194.76977_-57.25371
10724,168.07609_-60.93258
10726,216.14771_-60.3836
10727,161.14052_-59.73761
10728,161.04671_-59.92517
10729,2.27151_-27.12174
10730,218.27008_-43.29851
10733,127.28105_-57.19421
10734,168.87153_-44.42899
10738,190.13249_-48.7409
10739,176.86634_-64.88298
10740,80.10587_-59.89543
10741,158.67063_-59.74848
10742,169.95864_-51.86607
10744,152.28015_-72.79812
10747,178.54718_-46.89689
10751,354.91547_-69.19604
10752,146.39706_-66.68663
10753,146.39706_-66.68663
10755,134.1902_-61.37146
10757,143.46695_-55.17576
10759,91.22465_-69.36032
10761,63.85763_-16.90214
10765,292.16694_53.48737
10769,229.99122_36.22954
10770,239.57757_35.40811
10771,256.61073_44.77688
10772,232.13265_27.36107
10776,228.94982_27.36181
10777,229.83744_29.20788
10778,234.43176_48.95521
10780,245.15143_41.04796
10781,240.54928_28.16962
10782,31.17055_65.28933
10784,247.62298_38.34754
10788,334.43443_62.46501
10789,12.21615_59.38672
10790,43.01808_-67.68702
10795,351.38074_54.60118
10804,19.23485_62.35169
10805,350.36941_60.80117
10807,351.88028_61.39252
10809,16.18494_74.33131
10810,5.86715_71.15881
10811,237.92411_52.30631
10817,310.33137_82.4353
10822,359.67829_62.62591
10823,5.19886_55.54281
10824,73.73822_-62.52187
10826,4.74772_56.36707
10827,27.77864_63.08142
10829,254.1305_44.30254
10831,228.63197_-43.38506
10833,186.27356_60.41835
10835,94.21808_-58.2298
10842,217.39202_39.7904
10843,217.39202_39.7904
10844,217.39202_39.7904
10846,227.17997_82.44692
10851,264.30226_53.02557
10869,285.63652_75.41851
10870,285.63652_75.41851
10871,151.6187_74.82721
10872,151.6187_74.82721
10873,297.39377_66.29396
10875,285.78601_64.23026
10889,207.17845_44.91175
10890,286.79654_-58.69684
10892,253.1863_16.57992
10894,282.22963_78.56895
10895,260.09638_20.28186
10898,267.35459_40.4571
10900,19.59539_63.54509
10901,23.82947_72.93684
10902,25.69046_65.89577
10903,242.201_35.69114
10906,23.50732_65.51399
10908,264.27351_25.73115
10910,268.30434_37.21174
10911,267.64049_36.57018
10912,268.02911_37.54633
10913,256.34638_33.01232
10915,260.11617_38.24217
10919,278.63174_35.66143
10920,283.30545_24.12725
10924,274.40553_36.62146
10925,281.17634_36.56313
10927,281.6619_41.56002
10928,267.28488_29.87904
10932,258.76235_18.34034
10936,263.75808_40.69504
10937,269.99_29.65518
10939,281.81417_64.80652
10942,264.59113_18.47388
10943,275.11798_30.85588
10944,26.33897_77.79012
10945,274.87052_71.24863
10946,71.02815_84.36426
10947,5.80027_84.45284
10950,276.81005_20.52689
10952,73.98001_-63.26033
10953,73.98001_-63.26033
10955,304.44471_77.16668
10956,291.52402_58.51018
10961,242.36409_84.49112
10964,91.6087_-58.9537
10966,270.89872_38.07351
10968,145.79911_87.86853
10971,282.62963_46.32328
10972,281.28813_42.4511
10973,285.24083_46.66824
10987,97.4539_-57.25482
10991,313.69123_-72.80464
10992,299.15634_-31.33518
10994,312.34007_-70.48507
10995,311.04276_-39.22549
10996,309.51123_-48.46208
11001,51.22842_-73.95755
11003,289.29743_-60.89176
11004,94.31568_-56.50986
11005,322.25376_-58.83615
11006,307.59669_-44.88762
11009,356.49246_-56.34405
11011,308.53909_-29.67261
11015,286.07312_-32.35428
11020,359.16248_-44.7194
11032,339.67757_-25.63185
11033,304.45285_-44.96845
11034,308.5637_-48.27472
11040,302.99948_-37.56166
11042,65.4102_-67.46704
11044,290.98678_-36.91042
11050,113.0435_-65.8114
11051,310.48362_-38.878
11053,304.62888_-30.64885
11055,296.35501_67.31097
11058,276.86814_73.26457
11062,194.73961_77.66172
11063,268.02954_62.79094
11072,245.28004_31.57704
11073,65.0615_84.90082
11075,65.0615_84.90082
11077,264.1479_77.12622
11085,277.45931_40.54141
11092,358.55884_-30.01304
11096,248.33327_63.5245
11097,252.47189_47.31698
11098,332.56326_58.70609
11103,5.23776_-35.99847
11113,286.22796_79.75595
11114,346.31917_-36.94564
11120,348.2967_-53.83281
11127,348.15713_-22.67412
11134,335.53692_-30.76393
11137,253.78488_20.49152
11138,253.78488_20.49152
11139,353.56292_-42.06178
11140,247.65712_56.39987
11142,116.9731_-71.00197
11143,116.9731_-71.00197
11144,352.19284_-76.6369
11149,31.69074_-81.24738
11159,230.23042_-33.69246
11160,290.6199_60.8539
11164,42.26144_-16.55766
11165,306.84352_-53.22065
11166,86.45886_-32.94764
11181,192.32172_-21.33303
11185,196.28583_-31.98538
11188,46.65967_-66.00793
11192,89.13003_-5.01203
11193,108.01745_-50.24778
11196,134.95762_-48.48849
11201,144.04061_-24.75112
11202,61.68622_-16.75576
11203,319.49824_-22.04982
11209,349.23108_-18.60665
11210,0.32576_-8.92625
11214,36.15615_-65.0002
11216,4.60304_-15.2674
11220,358.40848_-10.11812
11234,118.93722_-54.26627
11237,26.63294_2.70039
11242,8.80605_-3.37208
11243,49.74654_-46.45802
11245,44.3384_-41.19177
11246,354.1687_-34.6113
11248,20.92246_-8.70179
11249,62.37957_-62.85066
11250,332.18839_-18.99272
11251,344.87359_-60.44782
11253,57.33894_-60.78719
11254,37.88523_-40.0162
11255,39.72526_-27.32423
11257,4.45142_-38.11086
11258,14.82681_-19.77116
11259,33.15402_-35.39092
11262,0.31507_-28.49322
11265,52.29173_-31.36287
11270,37.7653_8.38162
11277,68.22689_-32.88712
11279,10.56975_-36.71797
11284,40.17986_1.19968
11286,43.31616_0.05234
11288,70.99759_-31.90664
11289,80.74023_-53.76459
11294,81.31268_-0.77075
11301,79.62153_1.25344
11302,82.14333_-39.37305
11303,24.16787_-50.65931
11310,76.86733_16.8677
11313,70.30849_-15.67212
11314,1.04657_-47.36064
11320,76.52423_10.59417
11329,89.83517_-49.46957
11345,90.06259_11.88406
11346,95.41622_11.25165
11348,359.34903_-41.27722
11352,94.44476_-35.70636
11361,104.75251_-7.89746
11367,99.17258_-23.30976
11375,160.88684_-1.9127
11376,86.85097_-60.52131
11377,86.85097_-60.52131
11381,118.99454_-52.35483
11390,54.38827_10.05775
11393,351.70538_-11.72557
11398,136.59692_3.56767
11399,120.1534_-54.509
11402,133.3243_8.52302
11403,131.107_1.85989
11404,131.107_1.85989
11406,346.07509_-21.27202
11407,122.22812_12.20762
11411,126.75509_-20.68015
11412,123.48848_-24.7173
11430,87.18804_32.08404
11431,333.5929_32.49012
11439,157.41234_70.52708
11440,85.46742_-56.74046
11441,62.19921_67.11653
11444,272.26703_45.3369
11446,132.54172_-2.97964
11448,115.93171_-1.07333
11450,107.48815_-37.23095
11451,3.90327_-11.93826
11453,98.02419_11.85228
11460,91.23376_-1.13425
11462,4.77302_-9.96615
11473,15.21814_-24.42399
11474,15.21814_-24.42399
11475,118.04991_-48.4986
11476,335.2683_-64.71227
11485,32.53469_-31.07063
11489,332.92688_-63.16744
11499,335.46752_-57.75845
11509,171.13037_-42.73214
11510,166.3188_-34.12274
11518,49.56217_-41.30202
11520,66.30233_-66.71712
11529,26.20925_-18.40138
11530,26.20925_-18.40138
11535,156.92239_0.50103
11538,133.99348_-14.35529
11540,134.72264_-13.31258
11541,39.89767_-50.00819
11543,132.26999_-36.57826
11547,64.26259_-29.52491
11553,75.43942_-49.28446
11563,75.84628_-54.17772
11585,72.6691_5.38726
11591,63.15013_-12.31766
11595,75.41084_1.84065
11597,71.55494_-0.80487
11609,51.50447_-64.54811
11612,82.46986_-9.15855
11616,88.84166_15.37845
11620,130.50538_-75.80187
11624,100.87378_-1.87128
11625,100.56475_-4.94989
11636,101.34659_-41.24922
11642,81.35308_-55.01992
11643,105.75212_-43.49307
11651,99.36413_-15.4812
11653,19.0767_-20.95328
11663,99.67845_2.43106
11682,84.15272_0.89628
11690,93.11474_-23.4925
11699,143.46654_-42.71487
11700,156.68522_-38.04219
11704,118.34773_-36.80042
11706,119.05982_-35.11671
11708,65.23831_-68.10269
11709,65.23831_-68.10269
11710,65.23831_-68.10269
11711,65.23831_-68.10269
11720,115.62894_-53.03717
11721,113.9814_-30.74867
11729,108.49699_-34.93953
11732,106.6165_-18.80809
11734,84.25436_-66.79085
11737,108.04421_-10.63934
11739,110.20323_13.01869
11740,106.17934_-0.02951
11743,119.99936_-42.92896
11751,123.43693_-18.87765
11761,110.44602_-22.59794
11770,123.82565_-29.23165
11771,119.61917_-35.66456
11773,113.75521_-43.87653
11777,107.35834_-1.73224
11778,124.31932_-30.63289
11801,359.51659_-49.30084
11804,136.33593_-62.96678
11812,352.16451_-10.85962
11838,132.8717_-47.73921
11841,147.85363_-25.59391
11845,339.02584_-17.0003
11853,151.06483_-63.37702
11865,153.25034_-58.7634
11871,145.15091_-55.81555
11875,156.59616_-44.17739
11886,143.92652_-60.35748
11897,129.80268_-44.37005
11910,146.9215_-46.86526
11911,35.73744_-53.0702
11913,143.94544_-52.37138
11916,134.0022_-50.32835
11917,139.19035_-59.52802
11920,135.03507_-56.06925
11931,131.14418_-59.19729
11937,165.31582_-72.3567
11944,341.36403_-14.99178
11951,183.5616_-56.77325
11960,137.54908_-63.40661
11965,140.21991_-69.79168
11976,155.30754_-58.53701
11977,359.19151_-22.15323
11978,154.51378_-56.78788
11990,173.27905_-56.50339
12002,195.90807_-19.21898
12005,153.30154_-62.87535
12031,164.06056_-52.4823
12046,226.95406_-28.15661
12072,190.94676_-76.69667
12092,202.81801_-48.69895
12111,151.49954_-66.8975
12119,145.2336_-63.48721
12131,345.52262_-16.3607
12137,218.47644_-24.65282
12142,350.97792_-38.22579
12149,179.45783_-62.32755
12150,138.80586_-79.77438
12151,206.02653_-32.52298
12154,178.35709_-61.09773
12155,177.68874_-62.75265
12171,214.31811_-44.33969
12190,209.18351_-35.29244
12199,47.72852_-73.53197
12230,351.3211_-15.63463
12248,161.04203_-86.31995
12252,20.41926_-42.48178
12256,270.65697_-37.4402
12262,251.38236_-76.93783
12263,348.05895_-44.87648
12265,265.76034_-65.00825
12289,275.16494_-39.22096
12293,118.34827_-36.80303
12296,21.32225_-39.94787
12300,106.52982_-75.81956
12308,70.67028_-64.88521
12311,155.98414_-56.84312
12313,144.53777_-49.33522
12318,134.39908_-36.85075
12322,117.53146_-38.71413
12325,130.05216_-31.99429
12327,127.67006_-40.28
12329,119.75408_-25.64855
12330,7.70953_-40.57346
12332,119.48947_-28.1227
12336,115.87449_-38.90883
12339,113.10326_-38.5748
12340,121.09398_-34.26222
12341,337.92162_-21.9457
12344,121.42956_-42.70236
12351,120.46479_-24.78262
12355,120.18567_-33.72985
12361,133.20739_-1.60652
12375,122.43079_-22.86869
12377,140.84562_2.93248
12378,122.01094_-31.18936
12379,128.80045_-27.40759
12391,106.43202_-49.5206
12392,119.36543_-38.97024
12425,233.28029_-57.63528
12427,135.29196_-75.0882
12432,240.53688_-52.03481
12452,12.27429_-52.04653
12460,186.7873_-48.97841
12472,298.56128_32.42572
12473,290.07902_21.37148
12478,293.48015_34.57374
12491,301.07878_34.39801
12492,320.42798_37.82283
12493,301.52085_34.31535
12495,311.86223_37.11783
12502,296.83725_48.23997
12504,296.41432_51.16197
12505,302.28435_49.15487
12509,328.91137_28.1795
12510,310.12133_25.3369
12511,307.37694_36.97069
12517,294.55798_47.78313
12518,299.87238_45.49959
12527,294.48793_46.00215
12532,299.80998_38.39365
12533,306.25623_46.9231
12534,297.45374_41.01102
12536,308.56188_35.3952
12537,297.29591_38.85723
12539,322.60237_34.73958
12541,32.32188_-48.48474
12549,327.09592_48.3344
12553,330.2713_38.53028
12569,4.85928_44.0276
12571,9.51658_34.7114
12574,347.08487_-29.59045
12583,312.45626_56.89657
12590,303.77768_59.67657
12598,11.88786_21.93855
12604,314.04052_57.70837
12606,359.79338_39.31426
12609,314.04051_57.70838
12612,12.56959_27.56881
12614,21.06512_32.8107
12622,23.99257_54.71644
12638,26.29741_54.55965
12639,31.75031_55.17878
12644,21.17733_51.67186
12654,41.90424_61.30634
12659,35.83787_60.88996
12660,44.2333_28.77148
12664,35.38349_32.24604
12667,49.79232_27.26333
12671,39.28234_54.85122
12690,75.48017_50.13118
12700,69.55234_39.458
12712,84.78994_60.42436
12717,355.90192_-11.26957
12721,83.14065_57.62309
12729,81.57825_47.07378
12735,78.04015_34.75003
12743,62.61861_32.30677
12747,91.00364_55.01998
12749,65.61541_46.53601
12761,348.03977_-45.01709
12774,110.87873_50.34952
12783,68.89154_-56.13885
12784,118.42669_46.47193
12788,126.84975_64.76525
12789,98.73244_49.67657
12790,115.50887_61.57466
12793,114.18853_44.05154
12802,139.11256_69.07413
12803,96.25031_33.03213
12805,22.75753_-51.21573
12806,112.32556_33.59136
12815,121.86326_29.38864
12821,126.81869_50.75782
12822,151.25562_40.34106
12824,137.42133_31.29248
12835,152.66628_24.27312
12838,7.65856_-52.04933
12844,140.46218_38.61896
12845,160.7481_60.96412
12849,116.81344_-69.03039
12865,213.80624_67.76054
12882,29.26345_0.75882
12886,189.82897_59.70348
12887,181.57183_12.50703
12888,180.25894_55.84621
12893,112.94193_-75.52755
12898,201.37483_52.7681
12904,30.11448_-4.98569
12915,43.68807_-10.89802
12918,215.8015_24.07656
12920,193.59529_30.21436
12923,219.73439_37.02788
12925,208.94475_40.39181
12927,336.69079_57.43416
12931,340.62845_64.75472
12932,346.40313_63.45342
12957,332.63349_61.82941
12967,315.2639_63.42428
12970,42.98498_-30.81406
12971,42.98498_-30.81406
12972,42.98498_-30.81406
12977,351.79694_60.23183
12983,76.83362_-48.11589
12989,227.30587_44.70088
12990,224.35601_44.27432
12993,14.55869_61.09952
12994,37.15552_-7.06067
12998,228.83295_40.26696
12999,226.33715_36.78698
13000,8.76254_58.13642
13001,1.12937_66.40305
13002,8.76238_58.13645
13005,77.04758_-50.85891
13010,6.14022_62.23563
13012,1.18672_54.19668
13015,9.94551_62.39336
13016,41.63916_-0.46412
13023,23.9436_65.63879
13025,34.29388_70.39598
13028,20.21482_66.0722
13029,20.21482_66.0722
13030,20.21482_66.0722
13043,29.42306_63.90439
13053,52.81804_-23.81979
13060,355.51293_76.91878
